pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_SISTER_CHROMATID_SEGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41530317	-2.0657172	0	0.0047792206	0.159	218	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2562	tags=33%, list=14%, signal=39%		negative	TRUE	TRUE
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.69047546	-2.063969	0	0.004862849	0.165	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2232	tags=53%, list=12%, signal=60%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6147787	-2.066986	0	0.004864362	0.158	29	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3038	tags=62%, list=17%, signal=74%		negative	TRUE	TRUE
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.72431934	2.1893525	0	0.005566991	0.02	17	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2240	tags=59%, list=12%, signal=67%		positive	TRUE	TRUE
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5921801	-2.045968	0	0.005717001	0.206	29	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5015	tags=69%, list=28%, signal=95%		negative	TRUE	TRUE
GOBP_RNA_5_END_PROCESSING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.58966225	-2.0473676	0.0019011407	0.0057618325	0.203	31	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5678	tags=81%, list=31%, signal=117%		negative	TRUE	TRUE
GOBP_CELL_CYCLE_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.54994565	-2.0508204	0	0.0058035357	0.195	43	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2495	tags=49%, list=14%, signal=56%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43495756	-2.047997	0	0.005861131	0.202	141	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3254	tags=39%, list=18%, signal=47%		negative	TRUE	TRUE
GOBP_METABOLIC_COMPOUND_SALVAGE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5675948	-2.0413904	0	0.0059685456	0.219	37	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2000	tags=32%, list=11%, signal=36%		negative	TRUE	TRUE
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6379566	-2.024579	0	0.007562326	0.273	21	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3362	tags=57%, list=19%, signal=70%		negative	TRUE	TRUE
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.62243915	-2.01643	0	0.008005377	0.29	23	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=87%, list=34%, signal=131%		negative	TRUE	TRUE
GOBP_REGULATION_OF_CELL_KILLING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43949637	-2.0140555	0	0.008105655	0.299	110	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6955	tags=67%, list=38%, signal=108%		negative	TRUE	TRUE
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.43431193	-2.0116768	0	0.00815839	0.306	117	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2562	tags=36%, list=14%, signal=42%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51012254	-2.0050197	0	0.008614393	0.324	51	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2843	tags=41%, list=16%, signal=49%		negative	TRUE	TRUE
GOBP_INTERLEUKIN_2_PRODUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4621325	-1.9893812	0	0.010016635	0.381	73	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5268	tags=59%, list=29%, signal=83%		negative	TRUE	TRUE
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49159428	-1.9908649	0	0.010110502	0.377	60	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2545	tags=43%, list=14%, signal=50%		negative	TRUE	TRUE
GOBP_MITOTIC_SPINDLE_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4306768	-1.9871211	0	0.010159933	0.39	120	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2682	tags=35%, list=15%, signal=41%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.53637695	-1.9769069	0	0.011493382	0.436	36	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6153	tags=69%, list=34%, signal=105%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6696031	-1.973199	0	0.012162665	0.461	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5072	tags=82%, list=28%, signal=114%		negative	TRUE	TRUE
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36375064	-1.9712796	0	0.012323551	0.47	458	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6177	tags=56%, list=34%, signal=82%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5961133	-1.9636564	0	0.012951209	0.495	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2658	tags=54%, list=15%, signal=63%		negative	TRUE	TRUE
GOBP_CHROMOSOME_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36247817	-1.96102	0	0.013210866	0.504	476	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=38%, list=24%, signal=49%		negative	TRUE	TRUE
GOBP_ORGANELLE_FISSION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36267787	-1.9573543	0	0.013516955	0.519	425	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4406	tags=39%, list=24%, signal=51%		negative	TRUE	TRUE
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55412257	-1.955136	0	0.013799083	0.53	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3361	tags=57%, list=19%, signal=69%		negative	TRUE	TRUE
GOBP_MICROTUBULE_BASED_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.427345	2.0892537	0	0.014954365	0.091	198	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4211	tags=43%, list=23%, signal=56%		positive	TRUE	TRUE
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.65220076	-1.943145	0	0.01496523	0.587	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3574	tags=69%, list=20%, signal=86%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44382146	-1.9471142	0	0.015018991	0.57	87	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4149	tags=41%, list=23%, signal=53%		negative	TRUE	TRUE
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6715419	-1.9455991	0	0.015048306	0.578	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3142	tags=53%, list=17%, signal=64%		negative	TRUE	TRUE
GOBP_MEIOTIC_CELL_CYCLE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3829101	-1.9441584	0	0.015079072	0.585	255	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4425	tags=40%, list=24%, signal=52%		negative	TRUE	TRUE
GOBP_CHROMOSOME_LOCALIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42965755	-1.9408356	0	0.01512181	0.6	109	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4387	tags=49%, list=24%, signal=64%		negative	TRUE	TRUE
GOBP_KERATINOCYTE_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4156223	-1.9408643	0	0.015340966	0.6	130	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4688	tags=45%, list=26%, signal=61%		negative	TRUE	TRUE
GOBP_CELLULAR_RESPONSE_TO_VIRUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.47501928	-1.929726	0	0.01669772	0.648	56	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5241	tags=54%, list=29%, signal=75%		negative	TRUE	TRUE
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.67982805	-1.9233013	0	0.016998852	0.67	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2805	tags=60%, list=15%, signal=71%		negative	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.57908714	-1.922074	0	0.01701282	0.675	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5456	tags=75%, list=30%, signal=107%		negative	TRUE	TRUE
GOBP_MATURATION_OF_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55794835	-1.9272776	0	0.017105503	0.662	32	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=72%, list=34%, signal=108%		negative	TRUE	TRUE
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.62856495	-1.9255725	0	0.017152205	0.666	19	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4988	tags=68%, list=28%, signal=94%		negative	TRUE	TRUE
GOBP_SPINDLE_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41555622	-1.9234929	0	0.017196195	0.67	125	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3855	tags=39%, list=21%, signal=49%		negative	TRUE	TRUE
GOBP_MEIOTIC_SISTER_CHROMATID_COHESION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6581153	-1.9184606	0	0.01739073	0.683	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1500	tags=40%, list=8%, signal=44%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.50095475	-1.9174068	0	0.01744734	0.687	44	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2680	tags=39%, list=15%, signal=45%		negative	TRUE	TRUE
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49523756	-1.9157609	0	0.017579867	0.692	48	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2344	tags=42%, list=13%, signal=48%		negative	TRUE	TRUE
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.45524064	2.068888	0	0.017781315	0.127	113	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3835	tags=41%, list=21%, signal=51%		positive	TRUE	TRUE
GOBP_MICROTUBULE_BUNDLE_FORMATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.486013	2.0929286	0	0.017897785	0.087	81	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3776	tags=46%, list=21%, signal=57%		positive	TRUE	TRUE
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5445482	-1.9128233	0	0.01793544	0.702	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=73%, list=34%, signal=110%		negative	TRUE	TRUE
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.63713056	-1.911682	0.002020202	0.017938118	0.706	18	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3142	tags=50%, list=17%, signal=60%		negative	TRUE	TRUE
GOBP_RESPONSE_TO_FUNGUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4688029	-1.9105436	0	0.01796782	0.709	58	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4292	tags=47%, list=24%, signal=61%		negative	TRUE	TRUE
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6487094	-1.9071982	0	0.018438099	0.718	16	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1367	tags=31%, list=8%, signal=34%		negative	TRUE	TRUE
GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42457563	-1.9062215	0	0.018492674	0.726	103	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5397	tags=52%, list=30%, signal=74%		negative	TRUE	TRUE
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46700162	-1.9034915	0	0.019044086	0.739	66	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5666	tags=59%, list=31%, signal=86%		negative	TRUE	TRUE
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44536528	-1.9011858	0	0.019176915	0.748	81	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3903	tags=42%, list=22%, signal=53%		negative	TRUE	TRUE
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.420608	-1.9023786	0	0.019187383	0.744	106	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2545	tags=35%, list=14%, signal=40%		negative	TRUE	TRUE
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.54774	-1.8977658	0.0020325202	0.019643042	0.763	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3657	tags=50%, list=20%, signal=63%		negative	TRUE	TRUE
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.42987695	-1.8942368	0	0.019645004	0.772	93	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4387	tags=49%, list=24%, signal=65%		negative	TRUE	TRUE
GOBP_MATURATION_OF_5_8S_RRNA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5098447	-1.8946514	0	0.01971545	0.77	39	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6097	tags=69%, list=34%, signal=104%		negative	TRUE	TRUE
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46078807	-1.895351	0	0.019747041	0.766	62	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4888	tags=48%, list=27%, signal=66%		negative	TRUE	TRUE
GOBP_SPINDLE_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3898196	-1.8958957	0	0.019844973	0.766	185	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4243	tags=41%, list=23%, signal=52%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.62375873	2.0515397	0	0.020010678	0.163	23	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2014	tags=43%, list=11%, signal=49%		positive	TRUE	TRUE
GOBP_REGULATION_OF_DNA_REPLICATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.41998243	-1.891658	0	0.02017437	0.787	107	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4719	tags=43%, list=26%, signal=58%		negative	TRUE	TRUE
GOBP_RECOMBINATIONAL_REPAIR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39797086	-1.8899357	0	0.020449284	0.796	152	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2536	tags=29%, list=14%, signal=33%		negative	TRUE	TRUE
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46834493	-1.8845164	0	0.021456042	0.818	58	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6905	tags=71%, list=38%, signal=114%		negative	TRUE	TRUE
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51825976	-1.8806005	0	0.022080302	0.825	35	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5072	tags=66%, list=28%, signal=91%		negative	TRUE	TRUE
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51040405	-1.8743255	0	0.023173364	0.842	39	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6662	tags=77%, list=37%, signal=121%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3692637	-1.8722193	0	0.02341919	0.848	238	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4173	tags=40%, list=23%, signal=52%		negative	TRUE	TRUE
