pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_PHAGOCYTOSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.28665203	-1.2648131	0.06698003	0.22978841	1	227	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4054	tags=28%, list=22%, signal=36%		negative	TRUE	FALSE
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24226284	1.3030506	0.008695652	0.22980542	1	308	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4082	tags=32%, list=22%, signal=40%		positive	TRUE	FALSE
GOBP_RESPONSE_TO_COPPER_ION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.38511056	-1.2644763	0.1307578	0.22984381	1	35	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2191	tags=26%, list=12%, signal=29%		negative	TRUE	FALSE
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24767888	1.302631	0	0.22985326	1	262	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4150	tags=33%, list=23%, signal=42%		positive	TRUE	FALSE
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30657768	-1.2645473	0.09139073	0.22988139	1	105	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2811	tags=25%, list=15%, signal=29%		negative	TRUE	FALSE
GOBP_ANIMAL_ORGAN_MATURATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3969255	-1.264815	0.14570552	0.22994041	1	29	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4489	tags=38%, list=25%, signal=50%		negative	TRUE	FALSE
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30045536	-1.2646006	0.08178439	0.22995515	1	135	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4175	tags=28%, list=23%, signal=36%		negative	TRUE	FALSE
GOBP_REGULATION_OF_RNA_SPLICING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.25993985	1.3017154	0.024509804	0.23010409	1	167	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4094	tags=32%, list=22%, signal=41%		positive	TRUE	FALSE
GOBP_PROTEIN_MONOUBIQUITINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.32217953	1.3019006	0.08116883	0.23033814	1	48	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2551	tags=21%, list=14%, signal=24%		positive	TRUE	FALSE
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26683372	-1.2639016	0.020084567	0.23045528	1	492	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3090	tags=21%, list=17%, signal=24%		negative	TRUE	FALSE
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24334085	1.3009154	0.02112676	0.23064953	1	235	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4331	tags=36%, list=24%, signal=47%		positive	TRUE	FALSE
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.32147732	-1.2636156	0.09549795	0.23069565	1	84	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4185	tags=36%, list=23%, signal=46%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_SECRETION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2713769	-1.2632816	0.041950114	0.23087378	1	292	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2584	tags=19%, list=14%, signal=22%		negative	TRUE	FALSE
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35078096	-1.2631202	0.13841808	0.2309251	1	51	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3019	tags=25%, list=17%, signal=30%		negative	TRUE	FALSE
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.32327545	-1.2633501	0.13586956	0.23093735	1	78	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4483	tags=33%, list=25%, signal=44%		negative	TRUE	FALSE
GOBP_MACROPHAGE_MIGRATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.33831823	-1.262849	0.12236287	0.23114698	1	58	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3563	tags=31%, list=20%, signal=38%		negative	TRUE	FALSE
GOBP_VIRAL_GENOME_REPLICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.27231896	1.2998345	0.041984733	0.23156969	1	104	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4319	tags=37%, list=24%, signal=48%		positive	TRUE	FALSE
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31471133	-1.2619828	0.10700132	0.23205276	1	97	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5102	tags=38%, list=28%, signal=53%		negative	TRUE	FALSE
GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35606268	-1.2620802	0.13994169	0.23206621	1	48	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2405	tags=23%, list=13%, signal=26%		negative	TRUE	FALSE
GOBP_REGULATION_OF_CELL_DIVISION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.257622	1.2981452	0.028409092	0.2333073	1	168	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2629	tags=25%, list=14%, signal=29%		positive	TRUE	FALSE
GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.46457314	-1.260503	0.1910828	0.23394401	1	16	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5905	tags=56%, list=32%, signal=83%		negative	TRUE	FALSE
GOBP_ERBB_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2971202	-1.2600728	0.086624205	0.23404439	1	137	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4572	tags=34%, list=25%, signal=45%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4317945	-1.2603185	0.17840375	0.2340446	1	19	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3285	tags=42%, list=18%, signal=51%		negative	TRUE	FALSE
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3069065	-1.2601756	0.09612817	0.23406464	1	110	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4387	tags=35%, list=24%, signal=46%		negative	TRUE	FALSE
GOBP_REGULATION_OF_PROTEOLYSIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23313855	1.296699	0.010526316	0.2345999	1	373	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4172	tags=34%, list=23%, signal=43%		positive	TRUE	FALSE
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3017146	-1.2591078	0.087012984	0.23525296	1	119	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4584	tags=37%, list=25%, signal=49%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.29661158	1.2951927	0.039568346	0.23607744	1	77	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2810	tags=22%, list=15%, signal=26%		positive	TRUE	FALSE
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.27004623	-1.2578453	0.033039648	0.23655924	1	391	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3047	tags=23%, list=17%, signal=27%		negative	TRUE	FALSE
GOBP_RESPONSE_TO_DIETARY_EXCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3827667	-1.2578654	0.15718563	0.2366819	1	33	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1857	tags=24%, list=10%, signal=27%		negative	TRUE	FALSE
GOBP_GLYCEROL_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44125006	-1.2579802	0.16899225	0.23668511	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1336	tags=29%, list=7%, signal=32%		negative	TRUE	FALSE
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30442744	-1.257594	0.091593474	0.23676513	1	124	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4681	tags=31%, list=26%, signal=41%		negative	TRUE	FALSE
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.42372963	1.2930194	0.16915423	0.23688756	1	16	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3765	tags=69%, list=21%, signal=87%		positive	TRUE	FALSE
GOBP_VIRAL_PROTEIN_PROCESSING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.36471075	1.2932818	0.11730205	0.23701176	1	31	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2349	tags=32%, list=13%, signal=37%		positive	TRUE	FALSE
GOBP_TRANSPOSITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.33644736	1.293862	0.09969789	0.23727942	1	39	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4719	tags=44%, list=26%, signal=59%		positive	TRUE	FALSE
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4000563	1.2934465	0.14402173	0.23730956	1	19	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2115	tags=37%, list=12%, signal=42%		positive	TRUE	FALSE
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30762538	-1.256781	0.10869565	0.23764262	1	105	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4393	tags=30%, list=24%, signal=39%		negative	TRUE	FALSE
GOBP_BODY_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3500623	-1.2568558	0.14431487	0.23768483	1	48	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3416	tags=31%, list=19%, signal=38%		negative	TRUE	FALSE
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.28072867	1.2919801	0.06666667	0.23780838	1	104	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4094	tags=36%, list=22%, signal=46%		positive	TRUE	FALSE
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.32800508	1.2912469	0.10493827	0.23838912	1	42	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1922	tags=19%, list=11%, signal=21%		positive	TRUE	FALSE
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3255946	-1.2559366	0.10921986	0.23867649	1	74	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2284	tags=20%, list=13%, signal=23%		negative	TRUE	FALSE
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.32498014	-1.2553546	0.1124498	0.2392025	1	79	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3572	tags=27%, list=20%, signal=33%		negative	TRUE	FALSE
GOBP_KERATINOCYTE_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30041125	-1.2553678	0.09578544	0.23933761	1	133	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4166	tags=29%, list=23%, signal=38%		negative	TRUE	FALSE
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.300707	-1.2546899	0.09873418	0.2400319	1	127	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3001	tags=26%, list=16%, signal=31%		negative	TRUE	FALSE
GOBP_BLASTOCYST_FORMATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36143678	-1.254276	0.15873016	0.24015163	1	44	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4428	tags=36%, list=24%, signal=48%		negative	TRUE	FALSE
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39024007	-1.2543353	0.15336463	0.2402182	1	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4483	tags=33%, list=25%, signal=44%		negative	TRUE	FALSE
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.33469635	-1.2540299	0.12762973	0.24032368	1	61	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5588	tags=43%, list=31%, signal=61%		negative	TRUE	FALSE
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.29384515	-1.2543622	0.072611466	0.24034183	1	149	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2386	tags=19%, list=13%, signal=22%		negative	TRUE	FALSE
GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.44635993	-1.2528827	0.19193548	0.24175158	1	17	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2978	tags=35%, list=16%, signal=42%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31248724	-1.2529563	0.1155914	0.24179494	1	94	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2418	tags=21%, list=13%, signal=24%		negative	TRUE	FALSE
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.38773808	-1.2526382	0.17431192	0.24191914	1	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2823	tags=34%, list=16%, signal=41%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3248953	-1.2521591	0.11930295	0.24246521	1	72	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4015	tags=33%, list=22%, signal=43%		negative	TRUE	FALSE
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3147644	-1.2520174	0.11850865	0.24250239	1	99	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3487	tags=26%, list=19%, signal=32%		negative	TRUE	FALSE
GOBP_CEREBRAL_CORTEX_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30466044	-1.2512887	0.10512821	0.24340259	1	119	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2982	tags=29%, list=16%, signal=35%		negative	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34486568	-1.2505336	0.14507042	0.24435289	1	55	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3109	tags=25%, list=17%, signal=31%		negative	TRUE	FALSE
GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.35928696	1.28604	0.115606934	0.24509054	1	29	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3675	tags=38%, list=20%, signal=47%		positive	TRUE	FALSE
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4175456	-1.2492362	0.1765625	0.2453217	1	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5493	tags=43%, list=30%, signal=61%		negative	TRUE	FALSE
GOBP_MESODERM_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.33531517	-1.2495301	0.128	0.24534711	1	69	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5836	tags=46%, list=32%, signal=68%		negative	TRUE	FALSE
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3814773	-1.2494287	0.16818182	0.24535207	1	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4016	tags=34%, list=22%, signal=44%		negative	TRUE	FALSE
GOBP_INTESTINAL_ABSORPTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35792404	-1.2496191	0.15781711	0.2453695	1	40	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4810	tags=40%, list=26%, signal=54%		negative	TRUE	FALSE
GOBP_SPINAL_CORD_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31458086	-1.2497023	0.11440108	0.24540304	1	87	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4217	tags=31%, list=23%, signal=40%		negative	TRUE	FALSE
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2799792	-1.2492602	0.05978898	0.24544613	1	234	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4221	tags=32%, list=23%, signal=41%		negative	TRUE	FALSE
GOBP_SKIN_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2752563	-1.2488115	0.0567297	0.245767	1	273	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3933	tags=27%, list=22%, signal=34%		negative	TRUE	FALSE
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.30031243	1.2850478	0.0660066	0.24592447	1	66	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3023	tags=33%, list=17%, signal=40%		positive	TRUE	FALSE
GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.405314	-1.2480443	0.17054264	0.24657586	1	26	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4505	tags=42%, list=25%, signal=56%		negative	TRUE	FALSE
