pathway	collection	comparison	ES	NES	pvalue	padj	FWER	size	direction	method	source	rank_metric	report_side	rank_at_max	leading_edge	core_enrichment	output_label	source_file	significant_fdr_0_25	significant_fdr_0_05	NAME	NAME_KEY	COLLECTION	COMPARISON	SIZE	NOM p-val	FDR	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	Log10FDR	tags	list	signal	PA_ID
GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	GO_BP	Tumor_vs_Normal	0.35979024	1.0534576	0.395466	0.5545778	1	15	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4869	tags=47%, list=27%, signal=64%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	GO_BP	Tumor_vs_Normal	15	0.395466	0.5545778	0.5545778	1	4869	tags=47%, list=27%, signal=64%	0.256037519414611	47	27	64	Tumor_vs_Normal::GO_BP::GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_BP	Tumor_vs_Normal	0.24580316	1.0518572	0.3537906	0.55563056	1	61	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4013	tags=34%, list=22%, signal=44%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_BP	Tumor_vs_Normal	61	0.3537906	0.55563056	0.55563056	1	4013	tags=34%, list=22%, signal=44%	0.255213875831515	34	22	44	Tumor_vs_Normal::GO_BP::GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
GOBP_REGULATION_OF_ICOSANOID_SECRETION	GO_BP	Tumor_vs_Normal	-0.3584587	-1.0365628	0.4187898	0.5566302	1	18	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1664	tags=22%, list=9%, signal=24%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_ICOSANOID_SECRETION	GOBP_REGULATION_OF_ICOSANOID_SECRETION	GO_BP	Tumor_vs_Normal	18	0.4187898	0.5566302	0.5566302	1	1664	tags=22%, list=9%, signal=24%	0.254433234693405	22	9	24	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_ICOSANOID_SECRETION
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	0.25118136	1.0510408	0.34925374	0.5570206	1	55	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2648	tags=24%, list=15%, signal=28%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	55	0.34925374	0.5570206	0.5570206	1	2648	tags=24%, list=15%, signal=28%	0.254128743244774	24	15	28	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GO_BP	Tumor_vs_Normal	-0.35856038	-1.036257	0.40858504	0.5570622	1	19	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2616	tags=26%, list=14%, signal=31%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GO_BP	Tumor_vs_Normal	19	0.40858504	0.5570622	0.5570622	1	2616	tags=26%, list=14%, signal=31%	0.25409631001727	26	14	31	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_AUTOPHAGOSOME_ORGANIZATION	GO_BP	Tumor_vs_Normal	-0.24676263	-1.035854	0.39056358	0.5577093	1	115	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3398	tags=22%, list=19%, signal=27%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_AUTOPHAGOSOME_ORGANIZATION	GOBP_AUTOPHAGOSOME_ORGANIZATION	GO_BP	Tumor_vs_Normal	115	0.39056358	0.5577093	0.5577093	1	3398	tags=22%, list=19%, signal=27%	0.253592113433836	22	19	27	Tumor_vs_Normal::GO_BP::GOBP_AUTOPHAGOSOME_ORGANIZATION
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	GO_BP	Tumor_vs_Normal	0.321913	1.0498537	0.3861111	0.5578852	1	21	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4544	tags=43%, list=25%, signal=57%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	GO_BP	Tumor_vs_Normal	21	0.3861111	0.5578852	0.5578852	1	4544	tags=43%, list=25%, signal=57%	0.253455159728883	43	25	57	Tumor_vs_Normal::GO_BP::GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION
GOBP_VIRAL_LIFE_CYCLE	GO_BP	Tumor_vs_Normal	0.2013959	1.0503473	0.27941176	0.5581459	1	257	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4094	tags=30%, list=22%, signal=38%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE	GO_BP	Tumor_vs_Normal	257	0.27941176	0.5581459	0.5581459	1	4094	tags=30%, list=22%, signal=38%	0.253252261129567	30	22	38	Tumor_vs_Normal::GO_BP::GOBP_VIRAL_LIFE_CYCLE
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.22287948	1.0500156	0.32340425	0.55825174	1	102	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3676	tags=33%, list=20%, signal=42%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	102	0.32340425	0.55825174	0.55825174	1	3676	tags=33%, list=20%, signal=42%	0.253169914613496	33	20	42	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	GO_BP	Tumor_vs_Normal	-0.3616249	-1.035204	0.40858504	0.5589521	1	19	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3859	tags=32%, list=21%, signal=40%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	GO_BP	Tumor_vs_Normal	19	0.40858504	0.5589521	0.5589521	1	3859	tags=32%, list=21%, signal=40%	0.25262540785063	32	21	40	Tumor_vs_Normal::GO_BP::GOBP_IMMUNOLOGICAL_MEMORY_PROCESS
GOBP_ETHER_LIPID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.35016558	-1.0350734	0.41788617	0.5589743	1	20	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	1675	tags=20%, list=9%, signal=22%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_ETHER_LIPID_METABOLIC_PROCESS	GOBP_ETHER_LIPID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	20	0.41788617	0.5589743	0.5589743	1	1675	tags=20%, list=9%, signal=22%	0.252608159241957	20	9	22	Tumor_vs_Normal::GO_BP::GOBP_ETHER_LIPID_METABOLIC_PROCESS
GOBP_RESPONSE_TO_THYROID_HORMONE	GO_BP	Tumor_vs_Normal	-0.3875597	-1.0346441	0.4457429	0.55938816	1	15	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4328	tags=40%, list=24%, signal=52%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_RESPONSE_TO_THYROID_HORMONE	GOBP_RESPONSE_TO_THYROID_HORMONE	GO_BP	Tumor_vs_Normal	15	0.4457429	0.55938816	0.55938816	1	4328	tags=40%, list=24%, signal=52%	0.252286730136611	40	24	52	Tumor_vs_Normal::GO_BP::GOBP_RESPONSE_TO_THYROID_HORMONE
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	0.34660715	1.0489482	0.36292428	0.5594895	1	16	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2440	tags=25%, list=13%, signal=29%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	16	0.36292428	0.5594895	0.5594895	1	2440	tags=25%, list=13%, signal=29%	0.252208059510697	25	13	29	Tumor_vs_Normal::GO_BP::GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GO_BP	Tumor_vs_Normal	-0.27232125	-1.0347148	0.39319727	0.5595188	1	72	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3347	tags=24%, list=18%, signal=29%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GO_BP	Tumor_vs_Normal	72	0.39319727	0.5595188	0.5595188	1	3347	tags=24%, list=18%, signal=29%	0.25218531646523	24	18	29	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	0.3178633	1.0480219	0.3727034	0.56105965	1	20	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3151	tags=30%, list=17%, signal=36%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	20	0.3727034	0.56105965	0.56105965	1	3151	tags=30%, list=17%, signal=36%	0.250990963541175	30	17	36	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	-0.36166114	-1.0334065	0.4401914	0.5611076	1	18	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2044	tags=22%, list=11%, signal=25%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	18	0.4401914	0.5611076	0.5611076	1	2044	tags=22%, list=11%, signal=25%	0.250953848894637	22	11	25	Tumor_vs_Normal::GO_BP::GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO_BP	Tumor_vs_Normal	-0.22451997	-1.0337284	0.38512763	0.56123114	1	338	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3132	tags=21%, list=17%, signal=25%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GO_BP	Tumor_vs_Normal	338	0.38512763	0.56123114	0.56123114	1	3132	tags=21%, list=17%, signal=25%	0.250858240076018	21	17	25	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
GOBP_LEUKOTRIENE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.30434832	-1.0335937	0.40943682	0.561245	1	33	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5281	tags=33%, list=29%, signal=47%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_LEUKOTRIENE_METABOLIC_PROCESS	GOBP_LEUKOTRIENE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	33	0.40943682	0.561245	0.561245	1	5281	tags=33%, list=29%, signal=47%	0.250847514999012	33	29	47	Tumor_vs_Normal::GO_BP::GOBP_LEUKOTRIENE_METABOLIC_PROCESS
GOBP_PRIMARY_MIRNA_PROCESSING	GO_BP	Tumor_vs_Normal	0.348344	1.0473348	0.38964579	0.5613199	1	17	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	2379	tags=29%, list=13%, signal=34%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_PRIMARY_MIRNA_PROCESSING	GOBP_PRIMARY_MIRNA_PROCESSING	GO_BP	Tumor_vs_Normal	17	0.38964579	0.5613199	0.5613199	1	2379	tags=29%, list=13%, signal=34%	0.250789560832187	29	13	34	Tumor_vs_Normal::GO_BP::GOBP_PRIMARY_MIRNA_PROCESSING
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	-0.34916207	-1.0334228	0.41526717	0.5613446	1	21	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2981	tags=33%, list=16%, signal=40%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	21	0.41526717	0.5613446	0.5613446	1	2981	tags=33%, list=16%, signal=40%	0.250770450806521	33	16	40	Tumor_vs_Normal::GO_BP::GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	GO_BP	Tumor_vs_Normal	-0.3194138	-1.0329736	0.4050445	0.5615471	1	31	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3063	tags=29%, list=17%, signal=35%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	GO_BP	Tumor_vs_Normal	31	0.4050445	0.5615471	0.5615471	1	3063	tags=29%, list=17%, signal=35%	0.250613811241835	29	17	35	Tumor_vs_Normal::GO_BP::GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT
GOBP_SULFATION	GO_BP	Tumor_vs_Normal	-0.37284914	-1.032979	0.43842363	0.5618183	1	17	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	8053	tags=65%, list=44%, signal=116%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_SULFATION	GOBP_SULFATION	GO_BP	Tumor_vs_Normal	17	0.43842363	0.5618183	0.5618183	1	8053	tags=65%, list=44%, signal=116%	0.250404118712974	65	44	116	Tumor_vs_Normal::GO_BP::GOBP_SULFATION
GOBP_CELLULAR_RESPIRATION	GO_BP	Tumor_vs_Normal	0.1968512	1.0474344	0.30769232	0.5618501	1	271	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3791	tags=30%, list=21%, signal=37%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION	GO_BP	Tumor_vs_Normal	271	0.30769232	0.5618501	0.5618501	1	3791	tags=30%, list=21%, signal=37%	0.250379537502845	30	21	37	Tumor_vs_Normal::GO_BP::GOBP_CELLULAR_RESPIRATION
GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	-0.2713859	-1.0323308	0.4181568	0.5627211	1	65	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	6189	tags=38%, list=34%, signal=58%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	65	0.4181568	0.5627211	0.5627211	1	6189	tags=38%, list=34%, signal=58%	0.249706800073011	38	34	58	Tumor_vs_Normal::GO_BP::GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GOBP_MELANOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	0.3246091	1.0462059	0.3864865	0.5627226	1	19	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4122	tags=32%, list=23%, signal=41%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_MELANOSOME_ASSEMBLY	GOBP_MELANOSOME_ASSEMBLY	GO_BP	Tumor_vs_Normal	19	0.3864865	0.5627226	0.5627226	1	4122	tags=32%, list=23%, signal=41%	0.249705642410975	32	23	41	Tumor_vs_Normal::GO_BP::GOBP_MELANOSOME_ASSEMBLY
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GO_BP	Tumor_vs_Normal	0.30931115	1.0458877	0.36827195	0.5627431	1	22	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	3072	tags=23%, list=17%, signal=27%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GO_BP	Tumor_vs_Normal	22	0.36827195	0.5627431	0.5627431	1	3072	tags=23%, list=17%, signal=27%	0.249689821339075	23	17	27	Tumor_vs_Normal::GO_BP::GOBP_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GO_BP	Tumor_vs_Normal	-0.32296336	-1.0321641	0.42727274	0.56280124	1	27	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	4611	tags=33%, list=25%, signal=45%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GO_BP	Tumor_vs_Normal	27	0.42727274	0.56280124	0.56280124	1	4611	tags=33%, list=25%, signal=45%	0.249644954370618	33	25	45	Tumor_vs_Normal::GO_BP::GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GO_BP	Tumor_vs_Normal	-0.3679733	-1.0317476	0.40228012	0.56290877	1	16	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	5117	tags=44%, list=28%, signal=61%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GO_BP	Tumor_vs_Normal	16	0.40228012	0.56290877	0.56290877	1	5117	tags=44%, list=28%, signal=61%	0.249561985070591	44	28	61	Tumor_vs_Normal::GO_BP::GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	-0.25848654	-1.0318375	0.3938585	0.5629858	1	93	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	2726	tags=19%, list=15%, signal=23%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO_BP	Tumor_vs_Normal	93	0.3938585	0.5629858	0.5629858	1	2726	tags=19%, list=15%, signal=23%	0.249502559073017	19	15	23	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GO_BP	Tumor_vs_Normal	-0.22788198	-1.0318493	0.38990825	0.56323826	1	285	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	3658	tags=23%, list=20%, signal=29%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GO_BP	Tumor_vs_Normal	285	0.38990825	0.56323826	0.56323826	1	3658	tags=23%, list=20%, signal=29%	0.249307851837339	23	20	29	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION
GOBP_ATP_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	0.20414977	1.0462478	0.3051948	0.56338924	1	189	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	4914	tags=40%, list=27%, signal=54%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	189	0.3051948	0.56338924	0.56338924	1	4914	tags=40%, list=27%, signal=54%	0.249191451729459	40	27	54	Tumor_vs_Normal::GO_BP::GOBP_ATP_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	-0.34944984	-1.0313758	0.4063492	0.56350386	1	21	negative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	neg	6249	tags=43%, list=34%, signal=65%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_neg_1779214203280.tsv	FALSE	FALSE	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GO_BP	Tumor_vs_Normal	21	0.4063492	0.56350386	0.56350386	1	6249	tags=43%, list=34%, signal=65%	0.249103104691595	43	34	65	Tumor_vs_Normal::GO_BP::GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	0.2948067	1.0452977	0.37066665	0.56356555	1	26	positive	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	pos	1518	tags=15%, list=8%, signal=17%		GSEA_Tumor_vs_Normal_GO_BP	gsea_report_for_na_pos_1779214203280.tsv	FALSE	FALSE	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GO_BP	Tumor_vs_Normal	26	0.37066665	0.56356555	0.56356555	1	1518	tags=15%, list=8%, signal=17%	0.249055562585709	15	8	17	Tumor_vs_Normal::GO_BP::GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
