gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
CBX1	0.524832434550399	11.0353490503716	8.91128362952115	1.80831254917116e-18	5.94925675974605e-18	30.5455644467409	CBX1	CBX1	1.80831254917116e-18	5.94925675974605e-18	8.91128362952115	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
E2F3	0.708374252746724	9.02296102394715	8.91049550826416	1.82055527860916e-18	5.98845220869089e-18	30.538905864028	E2F3	E2F3	1.82055527860916e-18	5.98845220869089e-18	8.91049550826416	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CPSF3	0.397636858097854	9.82263781998348	8.91027546680237	1.82379839006001e-18	5.99803590514858e-18	30.5371456733412	CPSF3	CPSF3	1.82379839006001e-18	5.99803590514858e-18	8.91027546680237	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SNX27	0.481209589150664	10.4546871180842	8.90959585740333	1.8343213750119e-18	6.03155357275819e-18	30.5314658309992	SNX27	SNX27	1.8343213750119e-18	6.03155357275819e-18	8.90959585740333	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SBDSP1	-0.427424067232794	8.7599053674649	-8.90517627554368	1.90423326574189e-18	6.26030445023527e-18	30.4945384016705	SBDSP1	SBDSP1	1.90423326574189e-18	6.26030445023527e-18	-8.90517627554368	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CHRNA2	-1.33580990420445	1.06417968620974	-8.90227619969231	1.9516949388443e-18	6.41517931857798e-18	30.4702371976999	CHRNA2	CHRNA2	1.9516949388443e-18	6.41517931857798e-18	-8.90227619969231	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
STAU1	0.380560278430824	11.7978872006606	8.90083632471158	1.97544744191632e-18	6.49208079503016e-18	30.4582919622623	STAU1	STAU1	1.97544744191632e-18	6.49208079503016e-18	8.90083632471158	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
IPO13	0.3695555774121	9.79754037985136	8.89877674235926	2.01015816631025e-18	6.60496093642293e-18	30.4410961475938	IPO13	IPO13	2.01015816631025e-18	6.60496093642293e-18	8.89877674235926	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
RNF13	-0.409031355850862	10.4252341866226	-8.8984118421608	2.01637050637254e-18	6.62417747580871e-18	30.4380498958275	RNF13	RNF13	2.01637050637254e-18	6.62417747580871e-18	-8.8984118421608	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GAS6	-0.953582309008599	10.6859132122213	-8.89816218573782	2.02079870491261e-18	6.63752687771332e-18	30.4358873169062	GAS6	GAS6	2.02079870491261e-18	6.63752687771332e-18	-8.89816218573782	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GPD1L	-0.87719589550446	10.5370412881916	-8.89783697600608	2.02636335600421e-18	6.65460358702212e-18	30.4331725785473	GPD1L	GPD1L	2.02636335600421e-18	6.65460358702212e-18	-8.89783697600608	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LOC100190938	-1.47309865662332	5.98526928158547	-8.89778206240399	2.02730447436749e-18	6.65649313250737e-18	30.4327141873805	LOC100190938	LOC100190938	2.02730447436749e-18	6.65649313250737e-18	-8.89778206240399	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DYRK3	-0.833756475395416	7.52386688687035	-8.89670620661131	2.04575688116487e-18	6.71586854927861e-18	30.4237679705855	DYRK3	DYRK3	2.04575688116487e-18	6.71586854927861e-18	-8.89670620661131	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
DCHS1	-0.808330657774762	9.70213691164327	-8.89564420790807	2.06428119938384e-18	6.77545858048438e-18	30.414870381135	DCHS1	DCHS1	2.06428119938384e-18	6.77545858048438e-18	-8.89564420790807	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LPAL2	-0.828328742663402	1.73747489677952	-8.8955723224928	2.06536562940486e-18	6.77779561038016e-18	30.4143488251248	LPAL2	LPAL2	2.06536562940486e-18	6.77779561038016e-18	-8.8955723224928	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
TMEM143	-0.524210800588524	6.87919388934765	-8.8952151921696	2.07161054689629e-18	6.79706362962186e-18	30.4113683784658	TMEM143	TMEM143	2.07161054689629e-18	6.79706362962186e-18	-8.8952151921696	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
EPC1	-0.652154417150413	8.87930503715937	-8.89510406287101	2.07365679174138e-18	6.80255111926698e-18	30.4103955304581	EPC1	EPC1	2.07365679174138e-18	6.80255111926698e-18	-8.89510406287101	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ZNF200	0.375635919333455	7.94618868703551	8.89457804064592	2.08279841885456e-18	6.83130856427337e-18	30.4060512634282	ZNF200	ZNF200	2.08279841885456e-18	6.83130856427337e-18	8.89457804064592	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MPPED1	-1.54713195637224	1.53628596201486	-8.89369605603594	2.09855701886362e-18	6.88175454834556e-18	30.3986132220457	MPPED1	MPPED1	2.09855701886362e-18	6.88175454834556e-18	-8.89369605603594	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C9orf119	0.512285009355681	8.48553104872007	8.89358911639787	2.10028155478055e-18	6.88616903206738e-18	30.397799219631	C9orf119	C9orf119	2.10028155478055e-18	6.88616903206738e-18	8.89358911639787	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SRF	-0.526423456316254	10.3720061932287	-8.89308876874776	2.10919531844459e-18	6.91414891853232e-18	30.3936185604691	SRF	SRF	2.10919531844459e-18	6.91414891853232e-18	-8.89308876874776	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
LRRC18	-0.771345301380158	0.906034434351775	-8.89244660526991	2.12066064085859e-18	6.95048148093397e-18	30.3882665778344	LRRC18	LRRC18	2.12066064085859e-18	6.95048148093397e-18	-8.89244660526991	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ADAMTS6	1.00725486094453	5.59726465730801	8.89143280102173	2.13890759180948e-18	7.00902379743115e-18	30.3798087130312	ADAMTS6	ADAMTS6	2.13890759180948e-18	7.00902379743115e-18	8.89143280102173	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
ENTPD8	1.88981194325833	4.57181758876961	8.88677477062184	2.22494298607979e-18	7.28964218661605e-18	30.3408809623236	ENTPD8	ENTPD8	2.22494298607979e-18	7.28964218661605e-18	8.88677477062184	RNAseq	TRUE	Tumor_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
C7orf11	0.426116407586898	8.57664954582989	8.88671234226885	2.22593354151974e-18	7.2915749560222e-18	30.3404384845343	C7orf11	C7orf11	2.22593354151974e-18	7.2915749560222e-18	8.88671234226885	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CDH17	-0.910166413184281	1.48934293971924	-8.88500679482157	2.25823018297287e-18	7.39603910925072e-18	30.3262181521499	CDH17	CDH17	2.25823018297287e-18	7.39603910925072e-18	-8.88500679482157	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
NAT9	0.602944533736361	8.96684913294798	8.88436014967211	2.2706140423431e-18	7.43526008827714e-18	30.3208196822678	NAT9	NAT9	2.2706140423431e-18	7.43526008827714e-18	8.88436014967211	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
GBX2	0.931308443282317	0.97233691164327	8.88259004340917	2.3048281309728e-18	7.54593847521227e-18	30.3060560340919	GBX2	GBX2	2.3048281309728e-18	7.54593847521227e-18	8.88259004340917	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KIAA0907	0.547810459946602	9.94478943022296	8.88025117524792	2.35076999119207e-18	7.69496651793089e-18	30.2865721423892	KIAA0907	KIAA0907	2.35076999119207e-18	7.69496651793089e-18	8.88025117524792	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MRPL15	0.615288609285315	9.86253468208093	8.87862281440642	2.38347921901428e-18	7.80063330085594e-18	30.2729339463753	MRPL15	MRPL15	2.38347921901428e-18	7.80063330085594e-18	8.87862281440642	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
CLDND1	-0.409633745941875	10.0384507844756	-8.87697948230176	2.41656748798679e-18	7.90750238787478e-18	30.2593210516459	CLDND1	CLDND1	2.41656748798679e-18	7.90750238787478e-18	-8.87697948230176	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PRDM12	0.823867325560944	1.58963542526837	8.87645333173043	2.42732077393085e-18	7.94126156490051e-18	30.2549381316315	PRDM12	PRDM12	2.42732077393085e-18	7.94126156490051e-18	8.87645333173043	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
PPIL2	0.379754422747853	10.0596124690339	8.87509218815867	2.45535933628202e-18	8.03154923082903e-18	30.2436006420014	PPIL2	PPIL2	2.45535933628202e-18	8.03154923082903e-18	8.87509218815867	RNAseq	FALSE	not_significant	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
KRT15	-2.52238279118489	9.85392923203964	-8.87283916200565	2.50267979777433e-18	8.18486474743807e-18	30.2247600716999	KRT15	KRT15	2.50267979777433e-18	8.18486474743807e-18	-8.87283916200565	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
MATN4	-1.47857696988597	1.70441808422791	-8.87103025378771	2.54115715178224e-18	8.30920951534976e-18	30.2096987594164	MATN4	MATN4	2.54115715178224e-18	8.30920951534976e-18	-8.87103025378771	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
SERPINB13	-1.21692127732732	0.666021222130471	-8.87094815394587	2.54291730598759e-18	8.31347134344784e-18	30.209015244553	SERPINB13	SERPINB13	2.54291730598759e-18	8.31347134344784e-18	-8.87094815394587	RNAseq	TRUE	Normal_up	Tumor_vs_Normal	Normal	Tumor - Normal	limma_trend_robust_on_xena_log2_expression
