gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	gene_id	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method
ACE2	-3.39854682233521	2.50503923076923	-21.074096972324	1.9732768956115e-78	4.41648602969641e-76	167.951597365207	ACE2	ACE2	1.9732768956115e-78	4.41648602969641e-76	-21.074096972324	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ROPN1	-4.11726987609105	2.7062282051282	-20.8766225992365	2.81312740192583e-77	6.21941300847723e-75	165.306460918362	ROPN1	ROPN1	2.81312740192583e-77	6.21941300847723e-75	-20.8766225992365	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RHOB	1.52287898195743	12.7816435897436	20.8456802124104	4.26321233632856e-77	9.3117802946145e-75	164.892624443762	RHOB	RHOB	4.26321233632856e-77	9.3117802946145e-75	20.8456802124104	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TTC8	1.05716120432425	9.10568307692308	20.8061652210596	7.20660376967217e-77	1.55533952071889e-74	164.370002457838	TTC8	TTC8	7.20660376967217e-77	1.55533952071889e-74	20.8061652210596	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
BCAS1	3.94732730737412	8.13480205128205	20.7842701455636	9.72385632297064e-77	2.07392695622512e-74	164.071816744525	BCAS1	BCAS1	9.72385632297064e-77	2.07392695622512e-74	20.7842701455636	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DNAJC12	3.32184003383561	8.54257564102564	20.7814859568532	1.00940843463262e-76	2.12785645482033e-74	164.034619614306	DNAJC12	DNAJC12	1.00940843463262e-76	2.12785645482033e-74	20.7814859568532	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
IVD	1.29353752405208	10.6473598717949	20.7191399439807	2.32754028107618e-76	4.8501123857046e-74	163.202972625978	IVD	IVD	2.32754028107618e-76	4.8501123857046e-74	20.7191399439807	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TTC36	3.57585415555082	4.49507666666667	20.7061760027272	2.77201746094645e-76	5.71067097153389e-74	163.029012077414	TTC36	TTC36	2.77201746094645e-76	5.71067097153389e-74	20.7061760027272	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LONRF2	3.14183118266577	8.53845025641026	20.6482292375946	6.02644978208258e-76	1.22756750673455e-73	162.255973376152	LONRF2	LONRF2	6.02644978208258e-76	1.22756750673455e-73	20.6482292375946	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
INPP5J	2.45836226958793	8.48156333333333	20.6443219407228	6.3502849006837e-76	1.27915905516105e-73	162.203870807176	INPP5J	INPP5J	6.3502849006837e-76	1.27915905516105e-73	20.6443219407228	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CMBL	2.17939540523709	10.2247124358974	20.6172701474149	9.12303710509402e-76	1.81748944701373e-73	161.843222849671	CMBL	CMBL	9.12303710509402e-76	1.81748944701373e-73	20.6172701474149	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DNAL1	1.10216523856886	8.75371512820513	20.5312907867771	2.86726527088312e-75	5.65007087998261e-73	160.703285048118	DNAL1	DNAL1	2.86726527088312e-75	5.65007087998261e-73	20.5312907867771	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PCP2	2.61461204231309	4.15436807692308	20.5252390512418	3.11270271631145e-75	6.06776210150648e-73	160.621536139136	PCP2	PCP2	3.11270271631145e-75	6.06776210150648e-73	20.5252390512418	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ADAMTS15	3.32937522471858	7.00408551282051	20.4795297088045	5.7592403010773e-75	1.11073688742798e-72	160.009068599639	ADAMTS15	ADAMTS15	5.7592403010773e-75	1.11073688742798e-72	20.4795297088045	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KCMF1	-0.641975221929906	10.3521671794872	-20.4429121439434	9.34321131106608e-75	1.78297976692965e-72	159.527408419624	KCMF1	KCMF1	9.34321131106608e-75	1.78297976692965e-72	-20.4429121439434	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CDK2AP1	-1.19508677158181	11.4363664102564	-20.4295628118521	1.11967560647974e-74	2.11443740311159e-72	159.347282256308	CDK2AP1	CDK2AP1	1.11967560647974e-74	2.11443740311159e-72	-20.4295628118521	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PADI2	-2.79809819481496	9.55894064102564	-20.416104261152	1.3437257687552e-74	2.51138190327454e-72	159.165729978231	PADI2	PADI2	1.3437257687552e-74	2.51138190327454e-72	-20.416104261152	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
BCL11A	-3.57420858253005	5.24113987179487	-20.3573237987338	2.94444480596601e-74	5.44692243748549e-72	158.384860427291	BCL11A	BCL11A	2.94444480596601e-74	5.44692243748549e-72	-20.3573237987338	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ANKRA2	0.952547268518942	8.09623256410256	20.3420829940944	3.58912256592932e-74	6.57244474724573e-72	158.187748686921	ANKRA2	ANKRA2	3.58912256592932e-74	6.57244474724573e-72	20.3420829940944	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ESYT3	-2.63187348832022	3.59323846153846	-20.2984929742712	6.42946157207885e-74	1.16559708840218e-71	157.607460566165	ESYT3	ESYT3	6.42946157207885e-74	1.16559708840218e-71	-20.2984929742712	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CENPW	-1.77488021454001	7.20095717948718	-20.2838489235532	7.80794230429962e-74	1.40148699044206e-71	157.414098541326	CENPW	CENPW	7.80794230429962e-74	1.40148699044206e-71	-20.2838489235532	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LEMD1	-2.83490241403991	1.46318307692308	-20.2723456899849	9.14136966732823e-74	1.62474402646072e-71	157.257185298099	LEMD1	LEMD1	9.14136966732823e-74	1.62474402646072e-71	-20.2723456899849	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C16orf57	-0.994310476022282	9.49831628205128	-20.1977725894997	2.45472365715426e-73	4.32055195927666e-71	156.273917710223	C16orf57	C16orf57	2.45472365715426e-73	4.32055195927666e-71	-20.1977725894997	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MSL3	-0.810311442753695	9.15882397435897	-20.1789995600558	3.1513243673757e-73	5.49330379386097e-71	156.025262753123	MSL3	MSL3	3.1513243673757e-73	5.49330379386097e-71	-20.1789995600558	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CCDC125	1.28165932477527	9.08567628205128	20.1671059636462	3.6980083905833e-73	6.38487562979854e-71	155.866041922683	CCDC125	CCDC125	3.6980083905833e-73	6.38487562979854e-71	20.1671059636462	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NUDT12	1.65093288002306	8.67781243589744	20.1371793123057	5.52452462801936e-73	9.44850065861916e-71	155.466517582018	NUDT12	NUDT12	5.52452462801936e-73	9.44850065861916e-71	20.1371793123057	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SYBU	2.35806162076241	8.92643961538461	20.0975885062935	9.35035387971767e-73	1.58422958397572e-70	154.942735315637	SYBU	SYBU	9.35035387971767e-73	1.58422958397572e-70	20.0975885062935	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FAM123B	-1.17481874157597	7.78257871794872	-20.0738820447286	1.27465187520121e-72	2.13964480051136e-70	154.634291538683	FAM123B	FAM123B	1.27465187520121e-72	2.13964480051136e-70	-20.0738820447286	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C9orf116	1.8887022801848	7.02548384615385	20.0083892580737	3.04659298579031e-72	5.06712699443968e-70	153.766993389766	C9orf116	C9orf116	3.04659298579031e-72	5.06712699443968e-70	20.0083892580737	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SUV39H2	-1.07807700108757	7.861615	-19.9899601217021	3.88328251757415e-72	6.40000261464561e-70	153.525450197709	SUV39H2	SUV39H2	3.88328251757415e-72	6.40000261464561e-70	-19.9899601217021	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MCCC2	1.46067281439685	11.9104067948718	19.9532505951276	6.35033266473871e-72	1.03716379170314e-69	153.035943030006	MCCC2	MCCC2	6.35033266473871e-72	1.03716379170314e-69	19.9532505951276	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
WWP1	1.55487546733099	11.7238693589744	19.9519154043352	6.46373642455717e-72	1.04625962179283e-69	153.018324954256	WWP1	WWP1	6.46373642455717e-72	1.04625962179283e-69	19.9519154043352	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
NCK2	-1.01629011331207	9.70454884615385	-19.910780366676	1.10936496294653e-71	1.77979446135024e-69	152.480637342583	NCK2	NCK2	1.10936496294653e-71	1.77979446135024e-69	-19.910780366676	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SIDT1	2.6117288485671	9.02633871794872	19.8955149099961	1.36474018428168e-71	2.17029603516163e-69	152.274459736321	SIDT1	SIDT1	1.36474018428168e-71	2.17029603516163e-69	19.8955149099961	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ADCY9	1.34575095511206	9.79838205128205	19.8457920218216	2.63598247907048e-71	4.1554544663538e-69	151.619234667931	ADCY9	ADCY9	2.63598247907048e-71	4.1554544663538e-69	19.8457920218216	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C11orf75	-1.53830600395987	7.47123282051282	-19.8390128507022	2.86925749893554e-71	4.48420424122434e-69	151.534798357232	C11orf75	C11orf75	2.86925749893554e-71	4.48420424122434e-69	-19.8390128507022	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
CHODL	-3.00080029001943	3.19828512820513	-19.8303875009888	3.23196753076648e-71	5.00789225344149e-69	151.416350062656	CHODL	CHODL	3.23196753076648e-71	5.00789225344149e-69	-19.8303875009888	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SLC15A1	-3.47745420481692	2.11115628205128	-19.8295336298753	3.26868625525669e-71	5.0218655187753e-69	151.405105702381	SLC15A1	SLC15A1	3.26868625525669e-71	5.0218655187753e-69	-19.8295336298753	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
RGS22	3.80205244610936	4.98014858974359	19.8168728161433	3.86467311787986e-71	5.87330166152354e-69	151.238398117034	RGS22	RGS22	3.86467311787986e-71	5.87330166152354e-69	19.8168728161433	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
GABBR2	-3.51262695042713	2.07373679487179	-19.8164242339588	3.88767278604901e-71	5.87330166152354e-69	151.232492184364	GABBR2	GABBR2	3.88767278604901e-71	5.87330166152354e-69	-19.8164242339588	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SCCPDH	1.5118220470538	10.8015743589744	19.8071980130541	4.39224637339833e-71	6.58074665316846e-69	151.111031594963	SCCPDH	SCCPDH	4.39224637339833e-71	6.58074665316846e-69	19.8071980130541	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
LRRC46	2.23885209288059	5.96515474358974	19.7651159268759	7.63793487582556e-71	1.13498460134296e-68	150.560307432608	LRRC46	LRRC46	7.63793487582556e-71	1.13498460134296e-68	19.7651159268759	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
DYNLRB2	2.36480656540775	4.05057243589744	19.7406944620727	1.05281932949252e-70	1.55175297759105e-68	150.240865705524	DYNLRB2	DYNLRB2	1.05281932949252e-70	1.55175297759105e-68	19.7406944620727	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PDSS1	-1.17661308619712	6.63691179487179	-19.7382058229457	1.08800943874174e-70	1.59068734797975e-68	150.20814128926	PDSS1	PDSS1	1.08800943874174e-70	1.59068734797975e-68	-19.7382058229457	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
ZNF703	2.33295243495477	8.92168205128205	19.7152139211529	1.48120621130903e-70	2.14822299238572e-68	149.901111992392	ZNF703	ZNF703	1.48120621130903e-70	2.14822299238572e-68	19.7152139211529	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
WFS1	1.2422075172664	10.7241865384615	19.7099003523453	1.58816559299524e-70	2.28506778058815e-68	149.831712331782	WFS1	WFS1	1.58816559299524e-70	2.28506778058815e-68	19.7099003523453	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C10orf32	1.00013645692933	9.11206935897436	19.6827622760208	2.26251207965423e-70	3.22969145606705e-68	149.479442407278	C10orf32	C10orf32	2.26251207965423e-70	3.22969145606705e-68	19.6827622760208	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PGR	4.64982612219857	9.09475846153846	19.672955806579	2.5874809902065e-70	3.66472209933232e-68	149.345896381998	PGR	PGR	2.5874809902065e-70	3.66472209933232e-68	19.672955806579	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
KIAA1370	1.54772107939281	10.4405769230769	19.6627293078191	2.96127472787289e-70	4.16162399547347e-68	149.211593804779	KIAA1370	KIAA1370	2.96127472787289e-70	4.16162399547347e-68	19.6627293078191	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
MAP3K12	1.34999510685171	7.48695948717949	19.5744558875389	9.43726114163849e-70	1.31606236335972e-67	148.057954400888	MAP3K12	MAP3K12	9.43726114163849e-70	1.31606236335972e-67	19.5744558875389	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C9orf170	-1.70664751392	1.27308833333333	-19.573306711614	9.58122349269766e-70	1.32593893663447e-67	148.042886074818	C9orf170	C9orf170	9.58122349269766e-70	1.32593893663447e-67	-19.573306711614	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C11orf86	-2.12954069195661	0.809343717948718	-19.5684178267391	1.02538308217003e-69	1.4082704467167e-67	147.975383873012	C11orf86	C11orf86	1.02538308217003e-69	1.4082704467167e-67	-19.5684178267391	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
BBS1	1.01378986605192	9.69470512820513	19.5435476356193	1.41788747705951e-69	1.9326979001212e-67	147.652781535147	BBS1	BBS1	1.41788747705951e-69	1.9326979001212e-67	19.5435476356193	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
SKP1	0.749330484574113	12.5345715384615	19.5408032036474	1.47006114542889e-69	1.98886108249854e-67	147.616815645774	SKP1	SKP1	1.47006114542889e-69	1.98886108249854e-67	19.5408032036474	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
PREX1	1.99022833266715	11.5515053846154	19.537723266726	1.53809047669305e-69	2.0654846112569e-67	147.571824885032	PREX1	PREX1	1.53809047669305e-69	2.0654846112569e-67	19.537723266726	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
C20orf26	2.39551967577315	3.76512666666667	19.5026656802527	2.42852045234219e-69	3.2372534765082e-67	147.117200988717	C20orf26	C20orf26	2.42852045234219e-69	3.2372534765082e-67	19.5026656802527	RNAseq	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
HAPLN3	-2.20392273770903	7.96806435897436	-19.4845988444754	3.09446206088771e-69	4.09485421181265e-67	146.876045158265	HAPLN3	HAPLN3	3.09446206088771e-69	4.09485421181265e-67	-19.4845988444754	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
FLJ36031	-1.19183628682177	8.00919217948718	-19.4803807844449	3.25583407391801e-69	4.27717506710577e-67	146.825416409083	FLJ36031	FLJ36031	3.25583407391801e-69	4.27717506710577e-67	-19.4803807844449	RNAseq	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
TLE3	0.943362087396233	11.2041692307692	19.4435269037945	5.28579865118316e-69	6.89397437030931e-67	146.343127173824	TLE3	TLE3	5.28579865118316e-69	6.89397437030931e-67	19.4435269037945	RNAseq	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_trend_robust_on_xena_log2_expression
